id,old_comment,new_comment,old_code,new_code,score,idx,label
mulesoft_mule-cookbook-0-4554,list of recently added recipes .,list of recently added ingredients .,@ processor public list < recipe > get recently added ( ) { return client . get recently added ( ) ; },@ processor public list < recipe > get recently added ( ) { return get client ( ) . get recently added ( ) ; },0.6629411379496256,591,1
vavr-io_vavr-296-1759,a checked function8,"a function that applies arguments to the given partial function and returns some ( result ) if the function is defined for the given arguments , and none otherwise .","static < t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 , r > checked function8 < t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 , r > lift ( checked function8 < t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 , r > method reference ) { return method reference ; }","static < t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 , r > function8 < t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 , option < r > > lift ( checked function8 < t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 , r > partial function ) { return ( t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 ) - > try . of ( ( ) - > partial function . apply ( t1 , t2 , t3 , t4 , t5 , t6 , t7 , t8 ) ) . get option ( ) ; }",0.26612322529157,1384,0
davideas_FlexibleAdapter-33-1911,"the parent position of this child item or - 1 if , child is a parent itself or not found",the parent position of this child item or - 1 if not found,public int get expandable position of ( t child ) { int index = get expandable index of ( child ) ; if ( index > = num ) return expanded items . key at ( get expandable index of ( child ) ) ; return - num ; },public int get expandable position of ( @ non null t child ) { return get global position of ( get expandable of ( child ) ) ; },0.5484916965166727,2535,1
codehaus_mrp-215-6152,the address of the symbol of vm _ address . zero ( ) if it cannot be resolved,the address of the symbol of address . zero ( ) if it cannot be resolved,public static synchronized vm _ address resolve symbol ( string symbol ) { for ( iterator i = dynamic libraries . values ( ) . iterator ( ) ; i . has next ( ) ; ) { vm _ dynamic library lib = ( vm _ dynamic library ) i . next ( ) ; vm _ address symbol address = lib . get symbol ( symbol ) ; if ( ! symbol address . is zero ( ) ) { return symbol address ; } } return vm _ address . zero ( ) ; },public static synchronized address resolve symbol ( string symbol ) { for ( iterator i = dynamic libraries . values ( ) . iterator ( ) ; i . has next ( ) ; ) { vm _ dynamic library lib = ( vm _ dynamic library ) i . next ( ) ; address symbol address = lib . get symbol ( symbol ) ; if ( ! symbol address . is zero ( ) ) { return symbol address ; } } return address . zero ( ) ; },0.7113246917724609,3871,1
jMonkeyEngine_jmonkeyengine-39-2905,"a clone of this spatial , the scene graph in its entirety is cloned and can be altered independently of the original scene graph . note that meshes of geometries are not cloned explicitly , they are shared if static , or specially cloned if animated . all controls will be cloned using the control . clone for spatial method on the clone .","a clone of this spatial , the scene graph in its entirety is cloned and can be altered independently of the original scene graph . note that meshes of geometries are not cloned explicitly , they are shared if static , or specially cloned if animated .","public spatial clone ( boolean clone material ) { try { spatial clone = ( spatial ) super . clone ( ) ; if ( world bound ! = null ) { clone . world bound = world bound . clone ( ) ; } clone . world lights = world lights . clone ( ) ; clone . local lights = local lights . clone ( ) ; clone . local lights . set owner ( clone ) ; clone . world lights . set owner ( clone ) ; clone . world transform = world transform . clone ( ) ; clone . local transform = local transform . clone ( ) ; if ( clone instanceof node ) { node node = ( node ) this ; node node clone = ( node ) clone ; node clone . children = new safe array list < spatial > ( spatial . class ) ; for ( spatial child : node . children ) { spatial child clone = child . clone ( clone material ) ; child clone . parent = node clone ; node clone . children . add ( child clone ) ; } } clone . parent = null ; clone . set bound refresh ( ) ; clone . set transform refresh ( ) ; clone . set light list refresh ( ) ; clone . controls = new safe array list < control > ( control . class ) ; for ( int i = num ; i < controls . size ( ) ; i + + ) { control new control = controls . get ( i ) . clone for spatial ( clone ) ; new control . set spatial ( clone ) ; clone . controls . add ( new control ) ; } if ( user data ! = null ) { clone . user data = ( hash map < string , savable > ) user data . clone ( ) ; } return clone ; } catch ( clone not supported exception ex ) { throw new assertion error ( ) ; } }","public spatial clone ( boolean clone material ) { cloner cloner = new cloner ( ) ; cloner . set cloned value ( parent , null ) ; if ( ! clone material ) { cloner . set clone function ( material . class , new identity clone function < material > ( ) ) ; } cloner . set clone function ( mesh . class , new identity clone function < mesh > ( ) ) ; spatial clone = cloner . clone ( this ) ; clone . set transform refresh ( ) ; clone . set light list refresh ( ) ; clone . set mat param override refresh ( ) ; return clone ; }",0.6236695547898611,3925,1
mongodb_mongo-java-driver-37-2758,the options from this builder,the settings from this builder,public mongo client options build ( ) { return new mongo client options ( this ) ; },public mongo client settings build ( ) { return new mongo client settings ( this ) ; },0.558692087729772,1127,1
graphql-java_graphql-java-7-1483,an execution result,a field value info,"protected completable future < execution result > complete field ( execution context execution context , execution strategy parameters parameters , object fetched value ) { field field = parameters . get field ( ) . get ( num ) ; graph qlobject type parent type = parameters . get type info ( ) . cast type ( graph qlobject type . class ) ; graph qlfield definition field def = get field def ( execution context . get graph qlschema ( ) , parent type , field ) ; execution type info field type info = field type info ( parameters , field def ) ; instrumentation instrumentation = execution context . get instrumentation ( ) ; instrumentation field complete parameters instrumentation params = new instrumentation field complete parameters ( execution context , parameters , field def , field type info , fetched value ) ; instrumentation context < execution result > ctx complete field = instrumentation . begin field complete ( instrumentation params ) ; graphql field visibility field visibility = execution context . get graph qlschema ( ) . get field visibility ( ) ; map < string , object > argument values = values resolver . get argument values ( field visibility , field def . get arguments ( ) , field . get arguments ( ) , execution context . get variables ( ) ) ; non nullable field validator non nullable field validator = new non nullable field validator ( execution context , field type info ) ; execution strategy parameters new parameters = parameters . transform ( builder - > builder . type info ( field type info ) . arguments ( argument values ) . source ( fetched value ) . non null field validator ( non nullable field validator ) ) ; log . debug ( str , execution context . get execution id ( ) , field type info . get path ( ) ) ; completable future < execution result > cf = complete value ( execution context , new parameters ) ; ctx complete field . on dispatched ( cf ) ; cf . when complete ( ctx complete field : : on completed ) ; return cf ; }","protected field value info complete field ( execution context execution context , execution strategy parameters parameters , object fetched value ) { field field = parameters . get field ( ) . get ( num ) ; graph qlobject type parent type = parameters . get type info ( ) . cast type ( graph qlobject type . class ) ; graph qlfield definition field def = get field def ( execution context . get graph qlschema ( ) , parent type , field ) ; execution type info field type info = field type info ( parameters , field def ) ; instrumentation instrumentation = execution context . get instrumentation ( ) ; instrumentation field complete parameters instrumentation params = new instrumentation field complete parameters ( execution context , parameters , field def , field type info , fetched value ) ; instrumentation context < execution result > ctx complete field = instrumentation . begin field complete ( instrumentation params ) ; graphql field visibility field visibility = execution context . get graph qlschema ( ) . get field visibility ( ) ; map < string , object > argument values = values resolver . get argument values ( field visibility , field def . get arguments ( ) , field . get arguments ( ) , execution context . get variables ( ) ) ; non nullable field validator non nullable field validator = new non nullable field validator ( execution context , field type info ) ; execution strategy parameters new parameters = parameters . transform ( builder - > builder . type info ( field type info ) . arguments ( argument values ) . source ( fetched value ) . non null field validator ( non nullable field validator ) ) ; log . debug ( str , execution context . get execution id ( ) , field type info . get path ( ) ) ; field value info field value info = complete value ( execution context , new parameters ) ; completable future < execution result > execution result future = field value info . get field value ( ) ; ctx complete field . on dispatched ( execution result future ) ; execution result future . when complete ( ctx complete field : : on completed ) ; return field value info ; }",0.2647579212983449,3281,0
apache_commons-collections-222-5085,"a new iterable , interleaving this iterable with the elements","a new iterable , interleaving this iterable with others",@ suppress warnings ( str ) public fluent iterable < e > zip ( final e . . . elements ) { return zip ( arrays . as list ( elements ) ) ; },"public fluent iterable < e > zip ( final iterable < ? extends e > other ) { return of ( iterable utils . zipping iterable ( iterable , other ) ) ; }",0.5741314689318339,1195,1
rwl_requestfactory-addon-6-5311,the element if discovered ( null if not found ),the node if discovered ( null if not found ),"public static attr find first attribute ( string x path expression , element element ) { attr attr = null ; try { xpath expression expr = compiled expression cache . get ( x path expression ) ; if ( expr = = null ) { expr = xpath . compile ( x path expression ) ; compiled expression cache . put ( x path expression , expr ) ; } attr = ( attr ) expr . evaluate ( element , xpath constants . node ) ; } catch ( xpath expression exception e ) { throw new illegal argument exception ( str , e ) ; } return attr ; }","public static node find first attribute ( string x path expression , element element ) { node attr = null ; try { xpath expression expr = compiled expression cache . get ( x path expression ) ; if ( expr = = null ) { expr = xpath . compile ( x path expression ) ; compiled expression cache . put ( x path expression , expr ) ; } attr = ( node ) expr . evaluate ( element , xpath constants . node ) ; } catch ( xpath expression exception e ) { throw new illegal argument exception ( str , e ) ; } return attr ; }",0.4301955650250117,2525,1
real-logic_aeron-86-1238,true if there is availability otherwise false .,number of bytes available,"public boolean scan for availability ( final unsafe buffer term buffer , final int offset , int max length ) { max length = math . min ( max length , term buffer . capacity ( ) - offset ) ; int available = num ; int padding = num ; do { final int frame offset = offset + available ; final int frame length = frame length volatile ( term buffer , frame offset ) ; if ( num = = frame length ) { break ; } int aligned frame length = align ( frame length , frame _ alignment ) ; if ( is padding frame ( term buffer , frame offset ) ) { padding = aligned frame length - aligned header length ; aligned frame length = aligned header length ; } available + = aligned frame length ; if ( available > max length ) { available - = aligned frame length ; padding = num ; break ; } } while ( ( available + padding ) < max length ) ; this . available = available ; this . padding = padding ; return available > num ; }","public int scan for availability ( final unsafe buffer term buffer , final int offset , int max length ) { max length = math . min ( max length , term buffer . capacity ( ) - offset ) ; int available = num ; int padding = num ; do { final int frame offset = offset + available ; final int frame length = frame length volatile ( term buffer , frame offset ) ; if ( num = = frame length ) { break ; } int aligned frame length = align ( frame length , frame _ alignment ) ; if ( is padding frame ( term buffer , frame offset ) ) { padding = aligned frame length - aligned header length ; aligned frame length = aligned header length ; } available + = aligned frame length ; if ( available > max length ) { available - = aligned frame length ; padding = num ; break ; } } while ( ( available + padding ) < max length ) ; this . available = available ; this . padding = padding ; return available ; }",0.29920411109924316,2476,0
vavr-io_vavr-531-1883,a new parsers . quantifier .,a new parser . quantifier .,"@ safe varargs public static parsers . quantifier _ 0 _ n ( supplier < parser > . . . parsers ) { return quantifier ( parsers , parsers . quantifier . bounds . zero _ to _ n ) ; }","@ safe varargs public static parser . quantifier _ 0 _ n ( supplier < parser > . . . parsers ) { return quantifier ( parsers , parser . quantifier . bounds . zero _ to _ n ) ; }",0.7125096321105957,3818,1
eclipse_riena-204-4995,the collection,the iterable,public static < t > iterable < t > able ( final collection < t > collection ) { if ( collection = = null ) { return collections . empty list ( ) ; } return collection ; },public static < t > iterable < t > able ( final iterable < t > iterable ) { if ( iterable = = null ) { return collections . empty list ( ) ; } return iterable ; },0.5170253316561381,4818,1
apache_lucene-solr-1-2420,"true if this replica can become leader , false if otherwise","true if core node name can become leader , false if otherwise",public boolean can become leader ( string core node name ) { return terms . can become leader ( core node name ) ; },boolean can become leader ( string core node name ) { return have highest term value ( core node name ) & & ! values . contains key ( core node name + str ) ; },0.7259714603424072,4566,1
vavr-io_vavr-139-1663,the given wide function instance as narrowed type function5,the given f instance as narrowed type function5,"@ suppress warnings ( str ) static < t1 , t2 , t3 , t4 , t5 , r > function5 < t1 , t2 , t3 , t4 , t5 , r > narrow ( function5 < ? super t1 , ? super t2 , ? super t3 , ? super t4 , ? super t5 , ? extends r > wide function ) { return ( function5 < t1 , t2 , t3 , t4 , t5 , r > ) wide function ; }","@ suppress warnings ( str ) static < t1 , t2 , t3 , t4 , t5 , r > function5 < t1 , t2 , t3 , t4 , t5 , r > narrow ( function5 < ? super t1 , ? super t2 , ? super t3 , ? super t4 , ? super t5 , ? extends r > f ) { return ( function5 < t1 , t2 , t3 , t4 , t5 , r > ) f ; }",0.7276291847229004,1701,1
pmd_pmd-36-2718,string [ ],the legal package names,public string [ ] legal package names ( ) { return legal package names ; },"public string [ ] legal package names ( ) { return arrays . copy of ( legal package names , legal package names . length ) ; }",0.3315584162871043,4419,0
eclipse_jetty.project-244-6608,"the header with the given name , or null if no such header exists","the field with the given name , or null if no such field exists",public header get ( string name ) { return headers . get ( name . trim ( ) . to lower case ( ) ) ; },public field get ( string name ) { return fields . get ( name . trim ( ) . to lower case ( ) ) ; },0.6271016001701355,533,1
adragomir_hbaseindex-38-5497,- array byte values,array of cells .,"public cell [ ] get ( final byte [ ] row , final byte [ ] column , final int num versions ) throws ioexception { cell [ ] values = null ; values = connection . get region server with retries ( new server callable < cell [ ] > ( connection , table name , row ) { public cell [ ] call ( ) throws ioexception { return server . get ( location . get region info ( ) . get region name ( ) , row , column , num versions ) ; } } ) ; if ( values ! = null ) { array list < cell > cell values = new array list < cell > ( ) ; for ( int i = num ; i < values . length ; i + + ) { cell values . add ( values [ i ] ) ; } return cell values . to array ( new cell [ values . length ] ) ; } return null ; }","public cell [ ] get ( final byte [ ] row , final byte [ ] column , final int num versions ) throws ioexception { return connection . get region server with retries ( new server callable < cell [ ] > ( connection , table name , row ) { public cell [ ] call ( ) throws ioexception { return server . get ( location . get region info ( ) . get region name ( ) , row , column , num versions ) ; } } ) ; }",0.2717616558074951,2890,0
apache_stanbol-80-6122,the uri of the element as clerezza uri ref,the uri of the element as clerezza iri,public uri ref get uri ( ) { return uri ; },public iri get uri ( ) { return uri ; },1.0000001192092896,2791,1
apache_axis2-java-348-4438,returns operation context operation context,"an active operation context , or null",public operation context get operation context ( string id ) { operation context op ctx = ( operation context ) this . operation context map . get ( id ) ; return op ctx ; },public operation context get operation context ( string message id ) { return ( operation context ) this . operation context map . get ( message id ) ; },0.6143957277139028,339,1
eclipse_gmp.graphiti-1-7038,the integer - value for the given hexadecimal character .,the integer representation of the hexadecimal string,private static int hex to int ( char hex char ) throws number format exception { switch ( hex char ) { case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; case str : return num ; } throw new number format exception ( str + ( int ) hex char ) ; },"private static int hex to int ( string hex string ) { return integer . value of ( hex string , num ) ; }",0.6291081309318542,1176,1
mulesoft_mule-extensions-api-26-5453,true,false,@ override public boolean is externalizable ( ) { return true ; },@ override public boolean is externalizable ( ) { return false ; },0.3267257163921992,3828,0
mulesoft_mule-411-7268,expected number of events or - 1 if no expected size was specified .,expected number of events or null if no expected size was specified .,public int expected size ( ) { return expected size ; },public integer expected size ( ) { return expected size ; },0.7750910321871439,981,1
mhl_libbio-formats-java-74-6584,hashtable of the first well ' s ifds .,list of the first well ' s ifds .,private hashtable [ ] first well ifds ( ) { for ( int i = num ; i < ifds . length ; i + + ) { for ( int j = num ; j < ifds [ i ] . length ; j + + ) { if ( ifds [ i ] [ j ] ! = null ) { return ifds [ i ] [ j ] ; } } } return null ; },private ifdlist first well ifds ( ) { for ( int i = num ; i < ifds . length ; i + + ) { for ( int j = num ; j < ifds [ i ] . length ; j + + ) { if ( ifds [ i ] [ j ] ! = null ) return ifds [ i ] [ j ] ; } } return null ; },0.7352180480957031,1641,1
joyent_java-manta-21-6530,"error code , if unavailable the value of unknown _ server _ code",error code as an enum,public string get server code ( ) { return this . server code ; },public manta error code get server code ( ) { return this . server code ; },0.4559645851453145,4618,1
eclipse-vertx_vert.x-23-556,the current argument model instance,the current argument instance,public argument model set default value ( string default value ) { this . default value = default value ; return this ; },public argument set default value ( string default value ) { this . default value = default value ; return this ; },0.5881584088007609,2209,1
jMonkeyEngine_jmonkeyengine-33-2899,true if point sprite mode is enabled .,true,public boolean is point sprite ( ) { return point sprite ; },@ deprecated public boolean is point sprite ( ) { return true ; },0.33750595649083454,3405,0
imace_de.cau.cs.kieler-887-4349,whether a view with the given identifier has been updated,the view with the identifier or null on failure,"public boolean update view ( final string id , final string name , final object model ) { iworkbench window window = platform ui . get workbench ( ) . get active workbench window ( ) ; iworkbench page page = window . get active page ( ) ; iview reference view ref = page . find view reference ( primary _ view _ id , id ) ; if ( view ref ! = null ) { iview part view = view ref . get view ( true ) ; if ( view instanceof diagram view part ) { diagram view part diagram view = ( diagram view part ) view ; if ( name ! = null ) { diagram view . set name ( name ) ; } if ( model ! = null ) { page . bring to top ( diagram view ) ; view context view context = light diagram services . get instance ( ) . create view context ( model ) ; diagram view . get viewer ( ) . set model ( view context ) ; } return true ; } } return false ; }","public diagram view part update view ( final string id , final string name , final object model , final iproperty holder property holder ) { register part listener ( ) ; iworkbench window window = platform ui . get workbench ( ) . get active workbench window ( ) ; iworkbench page page = window . get active page ( ) ; diagram view part diagram view = get view ( id ) ; view context view context = id context mapping . get ( id ) ; if ( diagram view ! = null & & view context ! = null ) { if ( name ! = null ) { diagram view . set name ( name ) ; } if ( model ! = null ) { page . bring to top ( diagram view ) ; if ( ! light diagram services . get instance ( ) . update view context ( view context , model , property holder ) ) { return null ; } } return diagram view ; } return null ; }",0.28125108778476715,5616,0
jcs_logicmail-30-6085,list of returned strings,table of returned strings,"public vector execute extended hello ( string domain ) throws ioexception , mail exception { if ( event logger . get minimum level ( ) > = event logger . debug _ info ) { event logger . log event ( app info . guid , ( str + domain + str ) . get bytes ( ) , event logger . debug _ info ) ; } string [ ] result = execute follow ( str + domain ) ; vector items = new vector ( ) ; for ( int i = num ; i < result . length ; i + + ) { if ( result [ i ] . length ( ) > num ) { items . add element ( result [ i ] . substring ( num ) ) ; } } return items ; }","public hashtable execute extended hello ( string domain ) throws ioexception , mail exception { if ( event logger . get minimum level ( ) > = event logger . debug _ info ) { event logger . log event ( app info . guid , ( str + domain + str ) . get bytes ( ) , event logger . debug _ info ) ; } string [ ] result = execute follow ( str + domain ) ; hashtable items = new hashtable ( ) ; for ( int i = num ; i < result . length ; i + + ) { if ( result [ i ] . length ( ) > num ) { items . put ( result [ i ] . substring ( num ) , boolean . true ) ; } } return items ; }",0.3315235525369644,6004,0
apache_myfaces-html5-0-4566,true if the regex validator is found an the pattern markup is written . false otherwise .,true if a pattern is found or calculated and the pattern markup is written . false otherwise .,"public static boolean render pattern ( faces context faces context , uiinput component ) throws ioexception { validator [ ] validators = component . get validators ( ) ; for ( validator validator : validators ) { if ( validator instanceof regex validator ) { regex validator regex validator = ( regex validator ) validator ; string pattern = regex validator . get pattern ( ) ; response writer writer = faces context . get response writer ( ) ; writer . write attribute ( html5 . pattern _ attr , pattern , null ) ; return true ; } } return false ; }","public static boolean render pattern ( faces context faces context , uiinput component ) throws ioexception { string pattern = null ; pattern = _ get pattern from validators ( component . get validators ( ) ) ; if ( pattern = = null ) pattern = _ get pattern from converter ( component . get converter ( ) ) ; if ( pattern ! = null ) { response writer writer = faces context . get response writer ( ) ; writer . write attribute ( html5 . pattern _ attr , pattern , null ) ; return true ; } else { return false ; } }",0.5351552764574686,2962,1
Blankj_AndroidUtilCode-95-157,intent,app ( 8 . 0 ),"public static intent get install app intent ( final file file , final string authority ) { if ( file = = null ) return null ; intent intent = new intent ( intent . action _ view ) ; uri data ; string type = str ; if ( build . version . sdk _ int < build . version _ codes . n ) { data = uri . from file ( file ) ; } else { intent . set flags ( intent . flag _ grant _ read _ uri _ permission ) ; data = file provider . get uri for file ( utils . get context ( ) , authority , file ) ; } intent . set data and type ( data , type ) ; return intent . add flags ( intent . flag _ activity _ new _ task ) ; }","public static intent get install app intent ( final file file , final string authority ) { return get install app intent ( file , authority , false ) ; }",0.18995221455891928,709,0
oldmanpushcart_greys-anatomy-6-2002,true if the string is not empty and not null and not whitespace,true : / false :,public static boolean is not blank ( string str ) { return ! is blank ( str ) ; },public static boolean is not blank ( string string ) { return ! is blank ( string ) ; },0.32599587738513947,731,0
apache_commons-collections-151-5066,a string .,the property name which includes another property,public string get include ( ) { return include ; },public string get include ( ) { if ( include property name = = null ) { return include ; } if ( str . equals ( include property name ) ) { return null ; } return include property name ; },0.31871044635772705,442,0
eclipse_gef-189-6974,a list containing all node content parts ( within the currently rendered graph ) that have a nested graph assigned to them .,a list containing all node parts ( within the currently rendered graph ) that have a nested graph assigned to them .,"protected list < node content part > find nesting nodes ( ) { list < ivisual part < node , ? extends node > > root children = get host ( ) . get root ( ) . get children unmodifiable ( ) ; list < ivisual part < node , ? extends node > > graph children = root children . size ( ) > num ? root children . get ( num ) . get children unmodifiable ( ) : collections . < ivisual part < node , ? extends node > > empty list ( ) ; list < node content part > nesting node content parts = part utils . filter parts ( graph children , node content part . class ) ; for ( int i = nesting node content parts . size ( ) - num ; i > = num ; i - - ) { node content part node part = nesting node content parts . get ( i ) ; if ( node part . get content ( ) . get nested graph ( ) = = null ) { nesting node content parts . remove ( i ) ; } } return nesting node content parts ; }","protected list < node part > find nesting nodes ( ) { list < ivisual part < node , ? extends node > > root children = get host ( ) . get root ( ) . get children unmodifiable ( ) ; list < ivisual part < node , ? extends node > > graph children = root children . size ( ) > num ? root children . get ( num ) . get children unmodifiable ( ) : collections . < ivisual part < node , ? extends node > > empty list ( ) ; list < node part > nesting node content parts = part utils . filter parts ( graph children , node part . class ) ; for ( int i = nesting node content parts . size ( ) - num ; i > = num ; i - - ) { node part node part = nesting node content parts . get ( i ) ; if ( node part . get content ( ) . get nested graph ( ) = = null ) { nesting node content parts . remove ( i ) ; } } return nesting node content parts ; }",0.731168270111084,4774,1
apache_velocity-engine-30-4023,configuration configuration object which houses the velocity runtime properties .,extended properties configuration object which houses the velocity runtime properties .,public static configuration get configuration ( ) { return configuration ; },public static extended properties get configuration ( ) { return configuration ; },0.7607360482215881,2859,1
apache_directory-server-758-6773,the application request .,the ap req .,public application request get auth header ( ) { return auth header ; },public ap req get auth header ( ) { return auth header ; },0.4703056414922078,5390,1
apache_commons-lang-201-3873,"the input string , never null or empty , for chaining",the validated character sequence ( never null method for chaining ),"public static < t extends char sequence > t not empty ( t string ) { return not empty ( string , str ) ; }","public static < t extends char sequence > t not empty ( t chars ) { return not empty ( chars , default _ not _ empty _ char _ sequence _ exception _ message ) ; }",0.4978284239768982,4239,1
jenkinsci_foreman-node-sharing-plugin-5-4927,host in json form .,updated host info representing reserved host .,"@ check for null public json node reserve host ( string hostname ) throws exception { try { if ( ! is host free ( hostname ) ) { logger . info ( str + hostname + str ) ; return null ; } } catch ( exception e ) { logger . severe ( str + hostname + str ) ; return null ; } logger . info ( str + hostname ) ; web target target = base . path ( foreman _ reserve _ path ) . query param ( foreman _ query _ param , foreman _ query _ name + hostname ) . query param ( foreman _ reserve _ reason , get reserve reason ( ) ) ; logger . fine ( target . to string ( ) ) ; response response = get foreman response ( target ) ; response . status status = response . status . from status code ( response . get status ( ) ) ; if ( status = = response . status . ok ) { string response as string = response . read entity ( string . class ) ; logger . finer ( response as string ) ; try { return new object mapper ( ) . read value ( response as string , json node . class ) ; } catch ( exception e ) { logger . log ( level . severe , str + hostname + str , e ) ; throw e ; } } else { string msg = str + hostname + str + response . get status ( ) + str ; logger . severe ( msg ) ; if ( status = = response . status . not _ found | | status = = response . status . not _ acceptable ) { return null ; } else { throw new exception ( msg ) ; } } }","@ check for null public host info reserve host ( host info host ) throws exception { string hostname = host . get name ( ) ; host = get host info ( hostname ) ; if ( host = = null | | host . is reserved ( ) ) return null ; logger . info ( str + hostname ) ; string reserve reason = get reserve reason ( ) ; web target target = base . path ( foreman _ reserve _ path ) . query param ( foreman _ query _ param , foreman _ query _ name + hostname ) . query param ( foreman _ reserve _ reason , reserve reason ) ; logger . fine ( target . to string ( ) ) ; response response = get foreman response ( target ) ; response . status status = response . status . from status code ( response . get status ( ) ) ; if ( status = = response . status . ok ) { string response as string = response . read entity ( string . class ) ; logger . finer ( response as string ) ; host info reserved host = get host info ( hostname ) ; if ( reserve reason . equals ( reserved host . get reserved for ( ) ) ) { return reserved host ; } logger . info ( str + hostname + str + reserved host . get reserved for ( ) ) ; return null ; } else { string msg = str + hostname + str + response . get status ( ) + str ; logger . severe ( msg ) ; if ( status = = response . status . not _ found | | status = = response . status . not _ acceptable ) { return null ; } else { throw new exception ( msg ) ; } } }",0.5723345279693604,3020,1
OpenAPITools_openapi-generator-19-2926,map,"map & lt ; string , integer & gt ;","public map < string , integer > get inventory ( ) throws api exception { object local var post body = null ; string local var path = str . replace all ( str , str ) ; list < pair > local var query params = new array list < pair > ( ) ; map < string , string > local var header params = new hash map < string , string > ( ) ; map < string , object > local var form params = new hash map < string , object > ( ) ; final string [ ] local var accepts = { str } ; final string local var accept = api client . select header accept ( local var accepts ) ; final string [ ] local var content types = { } ; final string local var content type = api client . select header content type ( local var content types ) ; string [ ] local var auth names = new string [ ] { str } ; generic type < map < string , integer > > local var return type = new generic type < map < string , integer > > ( ) { } ; return api client . invoke api ( local var path , str , local var query params , local var post body , local var header params , local var form params , local var accept , local var content type , local var auth names , local var return type ) ; }","public map < string , integer > get inventory ( ) throws api exception { object local var post body = null ; string local var path = str ; list < pair > local var query params = new array list < pair > ( ) ; list < pair > local var collection query params = new array list < pair > ( ) ; map < string , string > local var header params = new hash map < string , string > ( ) ; map < string , object > local var form params = new hash map < string , object > ( ) ; final string [ ] local var accepts = { str } ; final string local var accept = api client . select header accept ( local var accepts ) ; final string [ ] local var content types = { } ; final string local var content type = api client . select header content type ( local var content types ) ; string [ ] local var auth names = new string [ ] { str } ; generic type < map < string , integer > > local var return type = new generic type < map < string , integer > > ( ) { } ; return api client . invoke api ( local var path , str , local var query params , local var collection query params , local var post body , local var header params , local var form params , local var accept , local var content type , local var auth names , local var return type ) ; }",0.10735580449302991,3811,0
deeplearning4j_deeplearning4j-168-468,the the discrete fourier apply transform to origin of the passed in input,the the discrete fourier transform of the passed in input,"public static icomplex ndarray ifft ( icomplex ndarray input c ) { if ( input c . is vector ( ) ) return new vector ifft ( input c . length ( ) ) . apply ( input c ) ; else { return rawifft ( input c , input c . size ( input c . shape ( ) . length - num ) , input c . shape ( ) . length - num ) ; } }",public static icomplex ndarray ifft ( icomplex ndarray input c ) { return nd4j . get fft ( ) . ifft ( input c ) ; },0.47493276993433636,3337,1
apache_httpcomponents-client-103-5953,http response that was constructed,simple http response constructed response,"classic http response generate response ( final http request request , final http cache entry entry ) { final date now = new date ( ) ; final classic http response response = new basic classic http response ( entry . get status ( ) ) ; response . set version ( http version . default ) ; response . set headers ( entry . get all headers ( ) ) ; if ( response should contain entity ( request , entry ) ) { final http entity entity = new cache entity ( entry ) ; add missing content length header ( response , entity ) ; response . set entity ( entity ) ; } final long age = this . validity strategy . get current age secs ( entry , now ) ; if ( age > num ) { if ( age > = integer . max _ value ) { response . set header ( header constants . age , str ) ; } else { response . set header ( header constants . age , str + ( ( int ) age ) ) ; } } return response ; }","simple http response generate response ( final http request request , final http cache entry entry ) throws ioexception { final date now = new date ( ) ; final simple http response response = new simple http response ( entry . get status ( ) ) ; response . set version ( http version . default ) ; response . set headers ( entry . get all headers ( ) ) ; if ( response should contain entity ( request , entry ) ) { final resource resource = entry . get resource ( ) ; final header h = entry . get first header ( http headers . content _ type ) ; final content type content type = h ! = null ? content type . parse ( h . get value ( ) ) : null ; final byte [ ] content = resource . get ( ) ; add missing content length header ( response , content ) ; response . set body bytes ( content , content type ) ; } final long age = this . validity strategy . get current age secs ( entry , now ) ; if ( age > num ) { if ( age > = integer . max _ value ) { response . set header ( header constants . age , str ) ; } else { response . set header ( header constants . age , str + ( ( int ) age ) ) ; } } return response ; }",0.4447011003891627,3032,1
mpusher_mpush-0-2357,- 1,entry entry - 1,public static long get duration ( ) { if ( enabled ) { entry entry = ( entry ) entry stack . get ( ) ; if ( entry ! = null ) { return entry . get duration ( ) ; } else { return - num ; } } return - num ; },public long get duration ( ) { if ( end time < start time ) { return - num ; } else { return end time - start time ; } },0.27316826581954956,2948,0
